stropheOrdinalNumeral,verseOrdinalNumeral,citationYear,authorPerson,work,manOfLettersCount,vulgarizerCount,artistCount,otherRoleCount,allRoles
1,20,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
1,20,1814,http://e-editiones.ch/project/data/delille#person-moustalon,http://e-editiones.ch/project/data/delille#work-moustalonmorale,1,0,0,0,1
1,20,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
1,20,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
1,20,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
1,20,1822,http://e-editiones.ch/project/data/delille#person-larue,http://e-editiones.ch/project/data/delille#work-larueletters,0,0,1,0,1
1,20,1822,http://e-editiones.ch/project/data/delille#person-larue,http://e-editiones.ch/project/data/delille#work-laruelettres,0,0,1,0,1
2,21,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
2,21,1800,http://e-editiones.ch/project/data/delille#person-davidp,http://e-editiones.ch/project/data/delille#work-compterendumoniteuruniversel,1,0,0,0,1
2,21,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,21,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,21,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
2,22,1800,http://e-editiones.ch/project/data/delille#person-davidp,http://e-editiones.ch/project/data/delille#work-compterendumoniteuruniversel,1,0,0,0,1
2,22,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,22,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,22,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
2,23,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
2,23,1800,http://e-editiones.ch/project/data/delille#person-davidp,http://e-editiones.ch/project/data/delille#work-compterendumoniteuruniversel,1,0,0,0,1
2,23,1811,http://e-editiones.ch/project/data/delille#person-escherny,http://e-editiones.ch/project/data/delille#work-eschernymelanges,1,0,0,0,1
2,23,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,23,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,23,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
2,24,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
2,24,1800,http://e-editiones.ch/project/data/delille#person-davidp,http://e-editiones.ch/project/data/delille#work-compterendumoniteuruniversel,1,0,0,0,1
2,24,1811,http://e-editiones.ch/project/data/delille#person-escherny,http://e-editiones.ch/project/data/delille#work-eschernymelanges,1,0,0,0,1
2,24,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,24,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,24,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
2,25,1801,http://e-editiones.ch/project/data/delille#person-bertin,http://e-editiones.ch/project/data/delille#work-bertinelemens,0,1,0,0,1
2,25,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
2,25,1811,http://e-editiones.ch/project/data/delille#person-escherny,http://e-editiones.ch/project/data/delille#work-eschernymelanges,1,0,0,0,1
2,25,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,25,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,25,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
2,26,1801,http://e-editiones.ch/project/data/delille#person-bertin,http://e-editiones.ch/project/data/delille#work-bertinelemens,0,1,0,0,1
2,26,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
2,26,1811,http://e-editiones.ch/project/data/delille#person-escherny,http://e-editiones.ch/project/data/delille#work-eschernymelanges,1,0,0,0,1
2,26,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,26,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,26,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
2,27,1802,http://e-editiones.ch/project/data/delille#person-ballois,http://e-editiones.ch/project/data/delille#work-balloiscorrespondance,0,1,0,0,1
2,27,1801,http://e-editiones.ch/project/data/delille#person-bertin,http://e-editiones.ch/project/data/delille#work-bertinelemens,0,1,0,0,1
2,27,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,27,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,27,1801,http://e-editiones.ch/project/data/delille#person-regnarddegironcourt,http://e-editiones.ch/project/data/delille#work-regnardegironcourtprecis,1,0,0,0,1
2,27,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
2,28,1802,http://e-editiones.ch/project/data/delille#person-ballois,http://e-editiones.ch/project/data/delille#work-balloiscorrespondance,0,1,0,0,1
2,28,1801,http://e-editiones.ch/project/data/delille#person-bertin,http://e-editiones.ch/project/data/delille#work-bertinelemens,0,1,0,0,1
2,28,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
2,28,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,28,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
2,28,1801,http://e-editiones.ch/project/data/delille#person-regnarddegironcourt,http://e-editiones.ch/project/data/delille#work-regnardegironcourtprecis,1,0,0,0,1
2,28,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,29,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,29,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,29,1815,http://e-editiones.ch/project/data/delille#person-petitradel,http://e-editiones.ch/project/data/delille#work-petitradelvoyage,1,0,0,0,1
3,29,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,29,1801,http://e-editiones.ch/project/data/delille#person-vidal,http://e-editiones.ch/project/data/delille#work-vidalexamenimpartial,1,0,0,0,1
3,30,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
3,30,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,30,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,30,1815,http://e-editiones.ch/project/data/delille#person-petitradel,http://e-editiones.ch/project/data/delille#work-petitradelvoyage,1,0,0,0,1
3,30,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
3,30,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,31,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
3,31,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,31,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,31,1815,http://e-editiones.ch/project/data/delille#person-petitradel,http://e-editiones.ch/project/data/delille#work-petitradelvoyage,1,0,0,0,1
3,31,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
3,31,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,32,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
3,32,1842,http://e-editiones.ch/project/data/delille#person-fonseca,http://e-editiones.ch/project/data/delille#work-fonsecadictionnaire,1,0,0,0,1
3,32,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,32,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,32,1815,http://e-editiones.ch/project/data/delille#person-petitradel,http://e-editiones.ch/project/data/delille#work-petitradelvoyage,1,0,0,0,1
3,32,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
3,32,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,33,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
3,33,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,33,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,33,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
3,33,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,34,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,34,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,34,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
3,34,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,35,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
3,35,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,35,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,35,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,36,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
3,36,1804,http://e-editiones.ch/project/data/delille#person-kraane,http://e-editiones.ch/project/data/delille#work-kraanelitterature,1,0,0,0,1
3,36,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,36,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,36,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,37,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,37,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,37,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,38,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
3,38,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,38,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,38,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,39,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_403,http://e-editiones.ch/project/data/delille#work-compterendumonthlyreview,0,0,0,0,0
3,39,1822,http://e-editiones.ch/project/data/delille#person-carpentier,http://e-editiones.ch/project/data/delille#work-carpentiergradus,1,0,0,0,1
3,39,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
3,39,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,39,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,39,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,40,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_403,http://e-editiones.ch/project/data/delille#work-compterendumonthlyreview,0,0,0,0,0
3,40,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,40,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,40,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
3,41,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_403,http://e-editiones.ch/project/data/delille#work-compterendumonthlyreview,0,0,0,0,0
3,41,1801,http://e-editiones.ch/project/data/delille#person-gallet,http://e-editiones.ch/project/data/delille#work-galletpremiere,1,0,0,0,1
3,41,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,41,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
3,41,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
